Time (s) Run #1;Position (mm) Run #1;Light Intensity (%) Run #1;Log of Light Intensity Run #1;Intensity Vs. Time Run #1;Intensity Vs. Wavelength Run #1;Time (s) Run #2;Position (mm) Run #2;Light Intensity (%) Run #2;Log of Light Intensity Run #2;Intensity Vs. Time Run #2;Intensity Vs. Wavelength Run #2;Time (s) Run #3;Position (mm) Run #3;Light Intensity (%) Run #3;Log of Light Intensity Run #3;Intensity Vs. Time Run #3;Intensity Vs. Wavelength Run #3;Time (s) Run #4;Position (mm) Run #4;Light Intensity (%) Run #4;Log of Light Intensity Run #4;Intensity Vs. Time Run #4;Intensity Vs. Wavelength Run #4;Time (s) Run #5;Position (mm) Run #5;Light Intensity (%) Run #5;Log of Light Intensity Run #5;Intensity Vs. Time Run #5;Intensity Vs. Wavelength Run #5
7400;10,36;1,5;2,2;;5;7400;37,01;0,9;2,0;;5;7400;-6,34;2,3;2,4;;5;7400;40,13;1,4;2,1;;5;7400;47,44;0,8;1,9;;5
7450;10,45;1,6;2,2;;5;7450;37,02;0,9;2,0;;5;7450;-6,27;2,2;2,3;;5;7450;40,19;1,3;2,1;;5;7450;47,20;0,9;2,0;;5
7500;10,54;1,6;2,2;;5;7500;37,10;0,9;2,0;;5;7500;-6,17;2,3;2,4;;5;7500;40,24;1,3;2,1;;5;7500;46,97;0,9;2,0;;5
7550;10,55;1,6;2,2;;5;7550;37,18;0,9;1,9;;5;7550;-6,09;2,2;2,4;;5;7550;40,29;1,3;2,1;;5;7550;46,76;1,0;2,0;;5
7600;10,55;1,6;2,2;;5;7600;37,29;0,9;1,9;;5;7600;-5,97;2,3;2,4;;5;7600;40,35;1,3;2,1;;5;7600;46,65;1,0;2,0;;5
7650;10,56;1,7;2,2;;5;7650;37,29;0,9;1,9;;5;7650;-5,87;2,2;2,3;;5;7650;40,40;1,3;2,1;;5;7650;46,57;1,0;2,0;;5
7700;10,56;1,7;2,2;;5;7700;37,22;0,9;1,9;;5;7700;-5,78;2,2;2,4;;5;7700;40,47;1,3;2,1;;5;7700;46,44;1,0;2,0;;5
7750;10,56;1,7;2,2;;5;7750;37,12;0,9;1,9;;5;7750;-5,67;2,2;2,3;;5;7750;40,56;1,3;2,1;;5;7750;46,26;1,1;2,0;;5
7800;10,57;1,7;2,2;;5;7800;37,11;0,9;2,0;;5;7800;-5,55;2,2;2,3;;5;7800;40,70;1,3;2,1;;5;7800;46,05;1,1;2,1;;5
7850;10,60;1,7;2,2;;5;7850;37,03;0,9;2,0;;5;7850;-5,46;2,2;2,3;;5;7850;40,86;1,3;2,1;;5;7850;45,86;1,2;2,1;;5
7900;10,59;1,7;2,2;;5;7900;36,77;0,9;2,0;;5;7900;-5,40;2,2;2,3;;5;7900;41,00;1,4;2,1;;5;7900;45,70;1,2;2,1;;5
7950;10,58;1,7;2,2;;5;7950;36,58;1,0;2,0;;5;7950;-5,32;2,2;2,3;;5;7950;41,11;1,4;2,1;;5;7950;45,57;1,3;2,1;;5
8000;10,57;1,7;2,2;4,69;5;8000;36,31;1,1;2,0;4,73;5;8000;-5,26;2,2;2,3;4,75;5;8000;41,20;1,4;2,2;4,82;5;8000;45,43;1,3;2,1;4,61;5
8050;10,57;1,7;2,2;;5;8050;36,11;1,1;2,1;;5;8050;-5,14;2,2;2,3;;5;8050;41,30;1,4;2,2;;5;8050;45,26;1,4;2,1;;5
8100;10,57;1,7;2,2;;5;8100;35,93;1,2;2,1;;5;8100;-5,04;2,2;2,3;;5;8100;41,43;1,5;2,2;;5;8100;45,03;1,4;2,2;;5
8150;10,49;1,7;2,2;;5;8150;35,62;1,3;2,1;;5;8150;-4,96;2,1;2,3;;5;8150;41,59;1,5;2,2;;5;8150;44,81;1,5;2,2;;5
8200;10,35;1,7;2,2;;5;8200;35,50;1,3;2,1;;5;8200;-4,86;2,1;2,3;;5;8200;41,75;1,6;2,2;;5;8200;44,63;1,5;2,2;;5
8250;10,13;1,6;2,2;;5;8250;35,19;1,4;2,1;;5;8250;-4,79;2,1;2,3;;5;8250;41,88;1,6;2,2;;5;8250;44,46;1,6;2,2;;5
8300;9,81;1,5;2,2;;5;8300;35,03;1,5;2,2;;5;8300;-4,74;2,1;2,3;;5;8300;42,04;1,6;2,2;;5;8300;44,29;1,6;2,2;;5
8350;9,57;1,4;2,1;;5;8350;35,02;1,5;2,2;;5;8350;-4,66;2,1;2,3;;5;8350;42,18;1,6;2,2;;5;8350;44,15;1,6;2,2;;5
8400;9,26;1,4;2,1;;5;8400;34,85;1,5;2,2;;5;8400;-4,55;2,1;2,3;;5;8400;42,30;1,7;2,2;;5;8400;44,01;1,6;2,2;;5
8450;9,05;1,4;2,1;;5;8450;34,56;1,6;2,2;;5;8450;-4,49;2,1;2,3;;5;8450;42,47;1,7;2,2;;5;8450;43,88;1,7;2,2;;5
8500;8,85;1,4;2,1;;5;8500;34,32;1,7;2,2;;5;8500;-4,42;2,1;2,3;;5;8500;42,63;1,8;2,2;;5;8500;43,77;1,7;2,2;;5
8550;8,74;1,4;2,2;;5;8550;34,08;1,7;2,2;;5;8550;-4,33;2,1;2,3;;5;8550;42,81;1,8;2,3;;5;8550;43,69;1,7;2,2;;5
8600;8,63;1,4;2,2;;5;8600;33,87;1,8;2,3;;5;8600;-4,22;2,1;2,3;;5;8600;42,90;1,8;2,3;;5;8600;43,59;1,7;2,2;;5
8650;8,58;1,5;2,2;;5;8650;33,70;1,8;2,3;;5;8650;-4,10;2,0;2,3;;5;8650;42,99;1,8;2,3;;5;8650;43,50;1,7;2,2;;5
8700;8,46;1,5;2,2;;5;8700;33,53;1,9;2,3;;5;8700;-4,06;2,1;2,3;;5;8700;43,06;1,8;2,3;;5;8700;43,40;1,7;2,2;;5
8750;8,12;1,6;2,2;;5;8750;33,41;1,9;2,3;;5;8750;-4,06;2,0;2,3;;5;8750;43,17;1,8;2,3;;5;8750;43,30;1,7;2,2;;5
8800;8,09;1,6;2,2;;5;8800;33,39;1,9;2,3;;5;8800;-4,06;2,1;2,3;;5;8800;43,29;1,8;2,3;;5;8800;43,23;1,7;2,2;;5
8850;8,03;1,6;2,2;;5;8850;33,35;1,9;2,3;;5;8850;-4,06;2,0;2,3;;5;8850;43,51;1,8;2,3;;5;8850;43,17;1,7;2,2;;5
8900;8,01;1,7;2,2;;5;8900;33,18;2,0;2,3;;5;8900;-4,06;2,1;2,3;;5;8900;43,72;1,8;2,3;;5;8900;43,12;1,7;2,2;;5
8950;7,74;1,7;2,2;;5;8950;33,05;2,0;2,3;;5;8950;-4,06;2,0;2,3;;5;8950;43,85;1,8;2,2;;5;8950;43,06;1,7;2,2;;5
9000;7,64;1,8;2,3;4,67;5;9000;33,01;2,0;2,3;4,73;5;9000;-4,05;2,1;2,3;4,68;5;9000;43,91;1,8;2,2;4,85;5;9000;42,98;1,6;2,2;4,71;5
9050;7,63;1,8;2,3;;5;9050;32,91;2,0;2,3;;5;9050;-3,99;2,0;2,3;;5;9050;43,98;1,7;2,2;;5;9050;42,90;1,6;2,2;;5
9100;7,64;1,8;2,3;;5;9100;32,91;2,0;2,3;;5;9100;-3,87;2,0;2,3;;5;9100;44,16;1,7;2,2;;5;9100;42,80;1,6;2,2;;5
9150;7,66;1,8;2,3;;5;9150;32,86;2,0;2,3;;5;9150;-3,79;2,0;2,3;;5;9150;44,40;1,6;2,2;;5;9150;42,68;1,6;2,2;;5
9200;7,73;1,8;2,3;;5;9200;32,73;2,0;2,3;;5;9200;-3,68;2,0;2,3;;5;9200;44,61;1,6;2,2;;5;9200;42,58;1,6;2,2;;5
9250;7,81;1,8;2,3;;5;9250;32,65;2,0;2,3;;5;9250;-3,57;2,0;2,3;;5;9250;44,82;1,5;2,2;;5;9250;42,49;1,6;2,2;;5
9300;8,02;1,7;2,2;;5;9300;32,41;2,0;2,3;;5;9300;-3,45;2,0;2,3;;5;9300;44,99;1,5;2,2;;5;9300;42,41;1,5;2,2;;5
9350;8,31;1,6;2,2;;5;9350;32,24;2,0;2,3;;5;9350;-3,38;2,0;2,3;;5;9350;45,16;1,4;2,2;;5;9350;42,31;1,5;2,2;;5
9400;8,49;1,5;2,2;;5;9400;32,15;2,0;2,3;;5;9400;-3,27;2,0;2,3;;5;9400;45,34;1,4;2,1;;5;9400;42,20;1,5;2,2;;5
9450;8,51;1,5;2,2;;5;9450;31,96;1,9;2,3;;5;9450;-3,15;2,0;2,3;;5;9450;45,52;1,3;2,1;;5;9450;42,06;1,5;2,2;;5
9500;8,54;1,5;2,2;;5;9500;31,92;2,0;2,3;;5;9500;-3,07;2,0;2,3;;5;9500;45,69;1,3;2,1;;5;9500;41,91;1,4;2,1;;5
9550;8,59;1,5;2,2;;5;9550;31,77;1,9;2,3;;5;9550;-2,98;2,0;2,3;;5;9550;45,85;1,2;2,1;;5;9550;41,79;1,4;2,1;;5
9600;8,69;1,5;2,2;;5;9600;31,63;1,9;2,3;;5;9600;-2,89;2,1;2,3;;5;9600;46,04;1,2;2,1;;5;9600;41,73;1,3;2,1;;5
9650;8,85;1,4;2,2;;5;9650;31,51;1,9;2,3;;5;9650;-2,77;2,1;2,3;;5;9650;46,22;1,1;2,0;;5;9650;41,70;1,4;2,1;;5
9700;9,15;1,4;2,1;;5;9700;31,31;1,8;2,3;;5;9700;-2,68;2,1;2,3;;5;9700;46,40;1,1;2,0;;5;9700;41,69;1,3;2,1;;5
9750;9,48;1,4;2,1;;5;9750;31,18;1,8;2,2;;5;9750;-2,62;2,1;2,3;;5;9750;46,58;1,0;2,0;;5;9750;41,67;1,4;2,1;;5
9800;9,76;1,4;2,1;;5;9800;31,01;1,7;2,2;;5;9800;-2,56;2,1;2,3;;5;9800;46,78;1,0;2,0;;5;9800;41,59;1,3;2,1;;5
9850;10,10;1,5;2,2;;5;9850;30,86;1,7;2,2;;5;9850;-2,48;2,1;2,3;;5;9850;46,97;0,9;2,0;;5;9850;41,45;1,3;2,1;;5
9900;10,33;1,5;2,2;;5;9900;30,77;1,6;2,2;;5;9900;-2,38;2,1;2,3;;5;9900;47,12;0,9;2,0;;5;9900;41,31;1,3;2,1;;5
9950;10,55;1,6;2,2;;5;9950;30,60;1,6;2,2;;5;9950;-2,29;2,1;2,3;;5;9950;47,28;0,9;1,9;;5;9950;41,20;1,2;2,1;;5
10000;10,76;1,7;2,2;4,65;5;10000;30,47;1,6;2,2;4,75;5;10000;-2,29;2,1;2,3;4,78;5;10000;47,43;0,9;1,9;4,74;5;10000;41,09;1,2;2,1;4,80;5
10050;10,90;1,8;2,2;;5;10050;30,22;1,5;2,2;;5;10050;-2,29;2,1;2,3;;5;10050;47,60;0,8;1,9;;5;10050;40,95;1,2;2,1;;5
10100;11,12;1,8;2,3;;5;10100;30,01;1,4;2,1;;5;10100;-2,29;2,1;2,3;;5;10100;47,77;0,8;1,9;;5;10100;40,81;1,2;2,1;;5
10150;11,31;1,9;2,3;;5;10150;29,83;1,3;2,1;;5;10150;-2,29;2,1;2,3;;5;10150;47,91;0,8;1,9;;5;10150;40,65;1,2;2,1;;5
10200;11,47;2,0;2,3;;5;10200;29,59;1,2;2,1;;5;10200;-2,29;2,1;2,3;;5;10200;48,05;0,8;1,9;;5;10200;40,49;1,2;2,1;;5
10250;11,59;2,0;2,3;;5;10250;29,44;1,2;2,1;;5;10250;-2,29;2,1;2,3;;5;10250;48,17;0,7;1,9;;5;10250;40,32;1,2;2,1;;5
10300;11,82;2,1;2,3;;5;10300;29,25;1,1;2,1;;5;10300;-2,28;2,1;2,3;;5;10300;48,30;0,7;1,9;;5;10300;40,18;1,2;2,1;;5
10350;12,02;2,1;2,3;;5;10350;29,01;1,1;2,0;;5;10350;-2,23;2,1;2,3;;5;10350;48,46;0,7;1,9;;5;10350;40,04;1,2;2,1;;5
10400;12,31;2,1;2,3;;5;10400;28,70;1,0;2,0;;5;10400;-2,15;2,1;2,3;;5;10400;48,69;0,7;1,8;;5;10400;39,88;1,2;2,1;;5
10450;12,71;2,1;2,3;;5;10450;28,47;0,9;2,0;;5;10450;-2,05;2,1;2,3;;5;10450;48,94;0,7;1,8;;5;10450;39,71;1,2;2,1;;5
10500;13,02;2,1;2,3;;5;10500;28,25;0,9;2,0;;5;10500;-1,98;2,2;2,3;;5;10500;49,21;0,7;1,8;;5;10500;39,52;1,3;2,1;;5
10550;13,23;2,0;2,3;;5;10550;28,06;0,8;1,9;;5;10550;-1,87;2,2;2,3;;5;10550;49,46;0,6;1,8;;5;10550;39,30;1,3;2,1;;5
10600;13,44;2,0;2,3;;5;10600;27,86;0,8;1,9;;5;10600;-1,77;2,2;2,3;;5;10600;49,71;0,6;1,8;;5;10600;39,08;1,4;2,1;;5
10650;13,50;1,9;2,3;;5;10650;27,58;0,8;1,9;;5;10650;-1,69;2,2;2,3;;5;10650;49,94;0,6;1,8;;5;10650;38,84;1,4;2,2;;5
10700;13,57;1,9;2,3;;5;10700;27,38;0,8;1,9;;5;10700;-1,57;2,2;2,3;;5;10700;50,15;0,6;1,8;;5;10700;38,55;1,5;2,2;;5
10750;13,65;1,9;2,3;;5;10750;27,11;0,7;1,9;;5;10750;-1,47;2,2;2,4;;5;10750;50,35;0,6;1,8;;5;10750;38,31;1,6;2,2;;5
10800;13,79;1,8;2,3;;5;10800;26,92;0,8;1,9;;5;10800;-1,39;2,3;2,4;;5;10800;50,57;0,6;1,8;;5;10800;38,14;1,6;2,2;;5
10850;13,94;1,8;2,2;;5;10850;26,72;0,8;1,9;;5;10850;-1,31;2,3;2,4;;5;10850;50,75;0,6;1,8;;5;10850;38,03;1,7;2,2;;5
10900;14,10;1,7;2,2;;5;10900;26,53;0,9;1,9;;5;10900;-1,20;2,3;2,4;;5;10900;50,92;0,6;1,8;;5;10900;37,93;1,7;2,2;;5
10950;14,28;1,6;2,2;;5;10950;26,30;1,0;2,0;;5;10950;-1,10;2,3;2,4;;5;10950;51,10;0,6;1,7;;5;10950;37,78;1,7;2,2;;5
11000;14,54;1,5;2,2;4,74;5;11000;26,05;1,3;2,1;4,72;5;11000;-0,99;2,3;2,4;4,70;5;11000;51,29;0,6;1,8;4,75;5;11000;37,56;1,7;2,2;4,80;5
11050;14,77;1,5;2,2;;5;11050;25,79;1,5;2,2;;5;11050;-0,87;2,3;2,4;;5;11050;51,47;0,5;1,7;;5;11050;37,30;1,7;2,2;;5
11100;14,97;1,4;2,1;;5;11100;25,50;1,7;2,2;;5;11100;-0,78;2,3;2,4;;5;11100;51,67;0,6;1,7;;5;11100;37,07;1,7;2,2;;5
11150;15,17;1,3;2,1;;5;11150;25,22;1,7;2,2;;5;11150;-0,67;2,3;2,4;;5;11150;51,83;0,5;1,7;;5;11150;36,85;1,7;2,2;;5
11200;15,33;1,3;2,1;;5;11200;24,91;1,6;2,2;;5;11200;-0,56;2,4;2,4;;5;11200;51,99;0,5;1,7;;5;11200;36,61;1,6;2,2;;5
11250;15,50;1,2;2,1;;5;11250;24,61;1,3;2,1;;5;11250;-0,48;2,3;2,4;;5;11250;52,15;0,5;1,7;;5;11250;36,34;1,5;2,2;;5
11300;15,64;1,2;2,1;;5;11300;24,40;1,1;2,0;;5;11300;-0,38;2,4;2,4;;5;11300;52,32;0,5;1,7;;5;11300;36,08;1,4;2,1;;5
11350;15,85;1,1;2,1;;5;11350;24,25;1,0;2,0;;5;11350;-0,28;2,3;2,4;;5;11350;52,51;0,5;1,7;;5;11350;35,87;1,3;2,1;;5
11400;16,04;1,1;2,0;;5;11400;24,24;1,0;2,0;;5;11400;-0,18;2,4;2,4;;5;11400;52,69;0,5;1,7;;5;11400;35,68;1,2;2,1;;5
11450;16,21;1,0;2,0;;5;11450;24,22;1,0;2,0;;5;11450;-0,11;2,3;2,4;;5;11450;52,81;0,5;1,7;;5;11450;35,45;1,1;2,0;;5
11500;16,33;1,0;2,0;;5;11500;24,20;0,9;2,0;;5;11500;0,00;2,3;2,4;;5;11500;52,95;0,5;1,7;;5;11500;35,20;1,0;2,0;;5
11550;16,51;1,0;2,0;;5;11550;24,18;0,9;2,0;;5;11550;0,08;2,3;2,4;;5;11550;53,08;0,5;1,7;;5;11550;34,98;0,9;1,9;;5
11600;16,71;0,9;2,0;;5;11600;24,09;0,9;1,9;;5;11600;0,17;2,3;2,4;;5;11600;53,22;0,6;1,7;;5;11600;34,78;0,8;1,9;;5
11650;16,93;0,9;2,0;;5;11650;24,01;0,8;1,9;;5;11650;0,28;2,3;2,4;;5;11650;53,33;0,5;1,7;;5;11650;34,61;0,8;1,9;;5
11700;17,15;0,9;1,9;;5;11700;23,93;0,8;1,9;;5;11700;0,39;2,3;2,4;;5;11700;53,44;0,5;1,7;;5;11700;34,45;0,7;1,8;;5
11750;17,39;0,9;1,9;;5;11750;23,75;0,8;1,9;;5;11750;0,48;2,3;2,4;;5;11750;53,57;0,5;1,7;;5;11750;34,25;0,7;1,8;;5
11800;17,65;0,8;1,9;;5;11800;23,53;0,8;1,9;;5;11800;0,58;2,3;2,4;;5;11800;53,68;0,5;1,7;;5;11800;34,01;0,6;1,8;;5
11850;17,83;0,8;1,9;;5;11850;23,34;0,7;1,9;;5;11850;0,67;2,2;2,3;;5;11850;53,81;0,5;1,7;;5;11850;33,74;0,6;1,8;;5
11900;17,98;0,8;1,9;;5;11900;23,18;0,8;1,9;;5;11900;0,76;2,2;2,3;;5;11900;53,93;0,6;1,8;;5;11900;33,45;0,5;1,7;;5
11950;18,07;0,8;1,9;;5;11950;23,08;0,8;1,9;;5;11950;0,81;2,2;2,3;;5;11950;54,07;0,5;1,7;;5;11950;33,20;0,5;1,7;;5
12000;18,11;0,8;1,9;4,67;5;12000;22,94;0,8;1,9;4,72;5;12000;0,80;2,2;2,3;4,68;5;12000;54,22;0,6;1,7;4,88;5;12000;32,97;0,5;1,7;4,86;5
12050;18,27;0,8;1,9;;5;12050;22,84;0,8;1,9;;5;12050;0,80;2,2;2,3;;5;12050;54,34;0,6;1,7;;5;12050;32,72;0,5;1,7;;5
12100;18,53;0,8;1,9;;5;12100;22,67;0,8;1,9;;5;12100;0,80;2,2;2,3;;5;12100;54,43;0,6;1,8;;5;12100;32,47;0,5;1,7;;5
12150;18,80;0,8;1,9;;5;12150;22,47;0,8;1,9;;5;12150;0,80;2,2;2,3;;5;12150;54,51;0,6;1,8;;5;12150;32,13;0,5;1,7;;5
12200;19,03;0,8;1,9;;5;12200;22,34;0,8;1,9;;5;12200;0,80;2,2;2,3;;5;12200;54,62;0,6;1,8;;5;12200;31,71;0,5;1,7;;5
12250;19,22;0,9;2,0;;5;12250;22,21;0,8;1,9;;5;12250;0,80;2,2;2,3;;5;12250;54,73;0,6;1,8;;5;12250;31,20;0,5;1,7;;5
12300;19,40;0,9;2,0;;5;12300;22,13;0,9;1,9;;5;12300;0,80;2,2;2,3;;5;12300;54,87;0,6;1,8;;5;12300;30,58;0,5;1,7;;5
12350;19,58;1,0;2,0;;5;12350;22,02;0,9;1,9;;5;12350;0,80;2,2;2,3;;5;12350;55,05;0,6;1,8;;5;12350;30,00;0,5;1,7;;5
12400;19,79;1,1;2,0;;5;12400;21,90;0,9;2,0;;5;12400;0,84;2,2;2,3;;5;12400;55,23;0,6;1,8;;5;12400;29,79;0,5;1,7;;5
12450;19,98;1,2;2,1;;5;12450;21,72;0,9;2,0;;5;12450;0,96;2,2;2,3;;5;12450;55,44;0,6;1,8;;5;12450;29,79;0,5;1,7;;5
12500;20,16;1,2;2,1;;5;12500;21,58;1,0;2,0;;5;12500;1,08;2,1;2,3;;5;12500;55,69;0,6;1,8;;5;12500;29,79;0,5;1,7;;5
12550;20,36;1,3;2,1;;5;12550;21,40;1,0;2,0;;5;12550;1,21;2,1;2,3;;5;12550;55,92;0,7;1,8;;5;12550;29,79;0,5;1,7;;5
12600;20,52;1,3;2,1;;5;12600;21,21;1,0;2,0;;5;12600;1,42;2,1;2,3;;5;12600;56,17;0,7;1,8;;5;12600;29,79;0,5;1,7;;5
12650;20,68;1,3;2,1;;5;12650;21,01;1,0;2,0;;5;12650;1,61;2,0;2,3;;5;12650;56,40;0,7;1,8;;5;12650;29,79;0,5;1,7;;5
12700;20,77;1,3;2,1;;5;12700;20,82;1,1;2,0;;5;12700;1,76;1,9;2,3;;5;12700;56,57;0,7;1,9;;5;12700;29,79;0,5;1,7;;5
12750;20,93;1,4;2,1;;5;12750;20,61;1,1;2,1;;5;12750;1,93;1,9;2,3;;5;12750;56,67;0,7;1,9;;5;12750;29,79;0,5;1,7;;5
12800;21,01;1,4;2,1;;5;12800;20,45;1,2;2,1;;5;12800;2,13;1,8;2,3;;5;12800;56,72;0,8;1,9;;5;12800;29,79;0,5;1,7;;5
12850;21,18;1,4;2,1;;5;12850;20,26;1,2;2,1;;5;12850;2,29;1,7;2,2;;5;12850;56,77;0,7;1,9;;5;12850;29,79;0,5;1,7;;5
12900;21,26;1,4;2,1;;5;12900;20,05;1,3;2,1;;5;12900;2,44;1,7;2,2;;5;12900;56,83;0,8;1,9;;5;12900;29,79;0,5;1,7;;5
12950;21,39;1,4;2,1;;5;12950;19,87;1,3;2,1;;5;12950;2,58;1,6;2,2;;5;12950;56,90;0,8;1,9;;5;12950;29,79;0,5;1,7;;5
13000;21,46;1,4;2,2;4,81;5;13000;19,72;1,4;2,1;4,64;5;13000;2,70;1,6;2,2;4,78;5;13000;57,00;0,8;1,9;4,69;5;13000;29,79;0,5;1,7;4,72;5
13050;21,50;1,5;2,2;;5;13050;19,59;1,4;2,1;;5;13050;2,79;1,6;2,2;;5;13050;57,14;0,8;1,9;;5;13050;29,79;0,5;1,7;;5
13100;21,55;1,5;2,2;;5;13100;19,46;1,5;2,2;;5;13100;2,89;1,5;2,2;;5;13100;57,28;0,8;1,9;;5;13100;29,79;0,5;1,7;;5
13150;21,58;1,5;2,2;;5;13150;19,36;1,5;2,2;;5;13150;2,99;1,5;2,2;;5;13150;57,43;0,9;1,9;;5;13150;29,79;0,5;1,7;;5
13200;21,63;1,5;2,2;;5;13200;19,24;1,5;2,2;;5;13200;3,10;1,5;2,2;;5;13200;57,57;0,9;2,0;;5;13200;29,79;0,5;1,7;;5
13250;21,72;1,6;2,2;;5;13250;19,09;1,5;2,2;;5;13250;3,18;1,4;2,2;;5;13250;57,67;0,9;2,0;;5;13250;29,79;0,5;1,7;;5
13300;21,83;1,6;2,2;;5;13300;18,96;1,6;2,2;;5;13300;3,27;1,4;2,1;;5;13300;57,74;0,9;2,0;;5;13300;29,79;0,5;1,7;;5
13350;21,93;1,6;2,2;;5;13350;18,84;1,6;2,2;;5;13350;3,36;1,4;2,1;;5;13350;57,78;0,9;2,0;;5;13350;29,80;0,5;1,7;;5
13400;22,08;1,6;2,2;;5;13400;18,71;1,6;2,2;;5;13400;3,48;1,3;2,1;;5;13400;57,85;1,0;2,0;;5;13400;29,80;0,5;1,7;;5
13450;22,13;1,6;2,2;;5;13450;18,59;1,7;2,2;;5;13450;3,55;1,3;2,1;;5;13450;57,93;1,0;2,0;;5;13450;29,80;0,5;1,7;;5
13500;22,37;1,5;2,2;;5;13500;18,42;1,7;2,2;;5;13500;3,54;1,3;2,1;;5;13500;58,04;1,0;2,0;;5;13500;29,80;0,5;1,7;;5
13550;22,56;1,4;2,1;;5;13550;18,30;1,7;2,2;;5;13550;3,54;1,3;2,1;;5;13550;58,16;1,0;2,0;;5;13550;29,80;0,5;1,7;;5
13600;22,79;1,1;2,1;;5;13600;18,14;1,8;2,3;;5;13600;3,54;1,3;2,1;;5;13600;58,27;1,1;2,0;;5;13600;29,80;0,5;1,7;;5
13650;22,96;1,0;2,0;;5;13650;18,05;1,8;2,3;;5;13650;3,54;1,3;2,1;;5;13650;58,41;1,1;2,0;;5;13650;29,80;0,5;1,7;;5
13700;23,25;0,8;1,9;;5;13700;17,94;1,8;2,3;;5;13700;3,54;1,3;2,1;;5;13700;58,60;1,1;2,1;;5;13700;29,80;0,5;1,7;;5
13750;23,56;0,7;1,8;;5;13750;17,76;1,9;2,3;;5;13750;3,54;1,3;2,1;;5;13750;58,80;1,2;2,1;;5;13750;29,80;0,5;1,7;;5
13800;23,82;0,7;1,8;;5;13800;17,61;1,9;2,3;;5;13800;3,66;1,3;2,1;;5;13800;59,02;1,2;2,1;;5;13800;29,80;0,5;1,7;;5
13850;24,14;0,7;1,8;;5;13850;17,45;1,9;2,3;;5;13850;3,79;1,2;2,1;;5;13850;59,23;1,3;2,1;;5;13850;29,80;0,5;1,7;;5
13900;24,40;0,7;1,8;;5;13900;17,31;2,0;2,3;;5;13900;3,93;1,2;2,1;;5;13900;59,46;1,3;2,1;;5;13900;29,80;0,5;1,7;;5
13950;24,60;0,7;1,8;;5;13950;17,09;2,0;2,3;;5;13950;4,14;1,1;2,1;;5;13950;59,70;1,3;2,1;;5;13950;29,80;0,5;1,7;;5
14000;24,92;0,7;1,8;4,71;5;14000;16,90;2,1;2,3;4,65;5;14000;4,35;1,1;2,0;4,80;5;14000;59,94;1,4;2,1;4,75;5;14000;29,80;0,5;1,7;4,74;5
14050;25,23;0,7;1,9;;5;14050;16,70;2,1;2,3;;5;14050;4,56;1,0;2,0;;5;14050;60,17;1,4;2,1;;5;14050;29,80;0,5;1,7;;5
14100;25,61;0,8;1,9;;5;14100;16,47;2,1;2,3;;5;14100;4,79;1,0;2,0;;5;14100;60,36;1,4;2,2;;5;14100;29,80;0,5;1,7;;5
14150;26,11;0,9;1,9;;5;14150;16,30;2,2;2,3;;5;14150;5,00;0,9;2,0;;5;14150;60,55;1,4;2,2;;5;14150;29,80;0,5;1,7;;5
14200;26,50;0,9;2,0;;5;14200;16,06;2,2;2,3;;5;14200;5,22;0,9;2,0;;5;14200;60,72;1,4;2,2;;5;14200;29,80;0,5;1,7;;5
14250;26,81;1,0;2,0;;5;14250;15,79;2,2;2,3;;5;14250;5,39;0,9;1,9;;5;14250;60,91;1,4;2,1;;5;14250;29,80;0,5;1,7;;5
14300;27,09;1,0;2,0;;5;14300;15,58;2,2;2,3;;5;14300;5,56;0,9;1,9;;5;14300;61,07;1,4;2,1;;5;14300;29,80;0,5;1,7;;5
14350;27,24;1,1;2,0;;5;14350;15,32;2,2;2,3;;5;14350;5,68;0,8;1,9;;5;14350;61,22;1,3;2,1;;5;14350;29,80;0,5;1,7;;5
14400;27,38;1,1;2,0;;5;14400;15,14;2,2;2,3;;5;14400;5,82;0,8;1,9;;5;14400;61,38;1,3;2,1;;5;14400;29,80;0,5;1,7;;5
14450;27,56;1,1;2,0;;5;14450;14,94;2,2;2,3;;5;14450;5,96;0,8;1,9;;5;14450;61,55;1,2;2,1;;5;14450;29,80;0,5;1,7;;5
14500;27,74;1,1;2,1;;5;14500;14,61;2,2;2,3;;5;14500;6,07;0,8;1,9;;5;14500;61,74;1,2;2,1;;5;14500;29,80;0,5;1,7;;5
14550;28,00;1,2;2,1;;5;14550;14,36;2,2;2,3;;5;14550;6,24;0,8;1,9;;5;14550;61,93;1,1;2,0;;5;14550;29,80;0,5;1,7;;5
14600;28,26;1,2;2,1;;5;14600;14,06;2,2;2,3;;5;14600;6,36;0,8;1,9;;5;14600;62,14;1,0;2,0;;5;14600;29,80;0,5;1,7;;5
14650;28,52;1,3;2,1;;5;14650;13,77;2,1;2,3;;5;14650;6,47;0,8;1,9;;5;14650;62,32;1,0;2,0;;5;14650;29,80;0,5;1,7;;5
14700;28,70;1,3;2,1;;5;14700;13,54;2,1;2,3;;5;14700;6,60;0,8;1,9;;5;14700;62,49;0,9;2,0;;5;14700;29,80;0,5;1,7;;5
14750;28,80;1,3;2,1;;5;14750;13,38;2,1;2,3;;5;14750;6,70;0,8;1,9;;5;14750;62,68;0,9;1,9;;5;14750;29,80;0,5;1,7;;5
