SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Apr 16 12:02:44 CEST 2025
User: student
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMT05295
Integration Time (usec): 100000 (FLMT05295)
Spectra Averaged: 1 (FLMT05295)
Boxcar Smoothing: 0 (FLMT05295)
Correct for Electrical Dark: No (FLMT05295)
Strobe/Lamp Enabled: No (FLMT05295)
Correct for Detector Non-linearity: No (FLMT05295)
Correct for Stray Light: No (FLMT05295)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
428,48	3207,97
428,58	3248,94
428,68	3118,21
428,77	3198,21
428,87	3126,01
428,97	3153,33
429,06	3289,92
429,16	3100,64
429,26	3252,85
429,35	3217,72
429,45	3246,99
429,54	3092,84
429,64	3211,87
429,74	3174,79
429,83	3032,35
429,93	3348,46
430,03	3211,87
430,12	3182,60
430,22	3213,82
430,31	3241,14
430,41	3262,60
430,51	3272,36
430,60	3198,21
430,70	3170,89
430,80	3192,36
430,89	3246,99
430,99	3207,97
431,08	3202,11
431,18	3133,82
431,28	3137,72
431,37	3301,63
431,47	3184,55
431,57	3118,21
431,66	3233,33
431,76	3340,66
431,85	3129,91
431,95	3122,11
432,05	3077,23
432,14	3227,48
432,24	3196,26
432,33	3207,97
432,43	3231,38
432,53	3270,41
432,62	3131,86
432,72	3217,72
432,81	3165,04
432,91	3250,90
433,01	3137,72
433,10	3258,70
433,20	3258,70
433,29	3108,45
433,39	3174,79
433,49	3157,23
433,58	3155,28
433,68	3272,36
433,77	3227,48
433,87	3143,57
433,97	3202,11
434,06	3196,26
434,16	3188,45
434,25	3217,72
434,35	3147,48
434,45	3250,90
434,54	3233,33
434,64	3217,72
434,73	3180,65
434,83	3219,67
434,93	3217,72
435,02	3231,38
435,12	3250,90
435,21	3182,60
435,31	3120,16
435,41	3188,45
435,50	3133,82
435,60	3159,18
435,69	3268,46
435,79	3178,70
435,88	3198,21
435,98	3170,89
436,08	3198,21
436,17	3206,01
436,27	3274,31
436,36	3221,63
436,46	3270,41
436,55	3198,21
436,65	3307,48
436,75	3221,63
436,84	3291,87
436,94	3106,50
437,03	3104,55
437,13	3194,31
437,22	3268,46
437,32	3170,89
437,42	3129,91
437,51	3245,04
437,61	3149,43
437,70	3229,43
437,80	3149,43
437,89	3114,30
437,99	3252,85
438,09	3241,14
438,18	3163,09
438,28	3151,38
438,37	3106,50
438,47	3252,85
438,56	3231,38
438,66	3266,51
438,75	3151,38
438,85	3278,21
438,95	3229,43
439,04	3200,16
439,14	3276,26
439,23	3139,67
439,33	3215,77
439,42	3233,33
439,52	3196,26
439,61	3307,48
439,71	3239,19
439,80	3207,97
439,90	3227,48
440,00	3256,75
440,09	3198,21
440,19	3340,66
440,28	3110,40
440,38	3190,40
440,47	3336,75
440,57	3256,75
440,66	3200,16
440,76	3209,92
440,85	3190,40
440,95	3276,26
441,04	3336,75
441,14	3246,99
441,24	3231,38
441,33	3186,50
441,43	3151,38
441,52	3116,25
441,62	3200,16
441,71	3270,41
441,81	3126,01
441,90	3272,36
442,00	3282,12
442,09	3258,70
442,19	3192,36
442,28	3217,72
442,38	3184,55
442,47	3252,85
442,57	3202,11
442,66	3176,74
442,76	3254,80
442,85	3192,36
442,95	3194,31
443,04	3215,77
443,14	3129,91
443,24	3239,19
443,33	3403,10
443,43	3239,19
443,52	3239,19
443,62	3196,26
443,71	3258,70
443,81	3223,58
443,90	3137,72
444,00	3141,62
444,09	3241,14
444,19	3245,04
444,28	3336,75
444,38	3325,05
444,47	3202,11
444,57	3184,55
444,66	3299,68
444,76	3206,01
444,85	3246,99
444,95	3313,34
445,04	3227,48
445,14	3174,79
445,23	3198,21
445,33	3344,56
445,42	3284,07
445,52	3245,04
445,61	3127,96
445,71	3248,94
445,80	3248,94
445,90	3198,21
445,99	3334,80
446,09	3221,63
446,18	3196,26
446,28	3270,41
446,37	3221,63
446,47	3180,65
446,56	3303,58
446,66	3303,58
446,75	3254,80
446,84	3264,55
446,94	3213,82
447,03	3313,34
447,13	3282,12
447,22	3325,05
447,32	3243,09
447,41	3330,90
447,51	3323,09
447,60	3252,85
447,70	3313,34
447,79	3327,00
447,89	3334,80
447,98	3299,68
448,08	3182,60
448,17	3248,94
448,27	3204,06
448,36	3321,14
448,46	3307,48
448,55	3346,51
448,65	3360,17
448,74	3248,94
448,83	3397,24
448,93	3369,93
449,02	3366,02
449,12	3350,41
449,21	3286,02
449,31	3340,66
449,40	3416,76
449,50	3352,36
449,59	3348,46
449,69	3297,73
449,78	3305,53
449,88	3287,97
449,97	3381,63
450,06	3274,31
450,16	3342,61
450,25	3440,17
450,35	3446,03
450,44	3344,56
450,54	3389,44
450,63	3446,03
450,73	3151,38
450,82	3381,63
450,91	3319,19
451,01	3399,20
451,10	3440,17
451,20	3385,54
451,29	3364,07
451,39	3328,95
451,48	3436,27
451,58	3397,24
451,67	3416,76
451,76	3516,27
451,86	3463,59
451,95	3469,44
452,05	3293,82
452,14	3377,73
452,24	3416,76
452,33	3506,52
452,43	3354,31
452,52	3418,71
452,61	3397,24
452,71	3447,98
452,80	3391,39
452,90	3440,17
452,99	3567,01
453,09	3477,25
453,18	3467,49
453,27	3467,49
453,37	3373,83
453,46	3461,64
453,56	3389,44
453,65	3500,66
453,75	3539,69
453,84	3504,57
453,93	3529,93
454,03	3477,25
454,12	3514,32
454,22	3479,20
454,31	3500,66
454,40	3547,50
454,50	3510,42
454,59	3426,51
454,69	3479,20
454,78	3494,81
454,88	3483,10
454,97	3545,54
455,06	3504,57
455,16	3502,62
455,25	3553,35
455,35	3586,52
455,44	3598,23
455,53	3504,57
455,63	3580,67
455,72	3582,62
455,82	3604,08
455,91	3508,47
456,00	3598,23
456,10	3619,69
456,19	3547,50
456,29	3506,52
456,38	3627,50
456,47	3559,20
456,57	3627,50
456,66	3545,54
456,76	3570,91
456,85	3674,33
456,94	3625,55
457,04	3592,38
457,13	3582,62
457,23	3623,60
457,32	3697,75
457,41	3709,45
457,51	3637,26
457,60	3719,21
457,70	3758,24
457,79	3658,72
457,88	3582,62
457,98	3648,96
458,07	3814,83
458,16	3799,22
458,26	3689,94
458,35	3664,57
458,45	3713,36
458,54	3756,29
458,63	3693,84
458,73	3771,90
458,82	3686,04
458,91	3728,97
459,01	3871,41
459,10	3762,14
459,20	3754,33
459,29	3793,36
459,38	3709,45
459,48	3820,68
459,57	3875,32
459,66	3851,90
459,76	3840,19
459,85	3769,95
459,95	3849,95
460,04	3869,46
460,13	3892,88
460,23	3894,83
460,32	3836,29
460,41	3859,71
460,51	3869,46
460,60	3920,20
460,69	3933,86
460,79	3857,75
460,88	4056,79
460,98	3803,12
461,07	3914,34
461,16	3875,32
461,26	4066,55
461,35	4009,96
461,44	3953,37
461,54	4052,89
461,63	3998,25
461,72	3887,02
461,82	4099,72
461,91	4084,11
462,00	4082,16
462,10	3965,08
462,19	4191,43
462,28	4164,11
462,38	4054,84
462,47	4249,97
462,57	4191,43
462,66	4066,55
462,75	4208,99
462,85	4162,16
462,94	4248,02
463,03	4210,94
463,13	4292,90
463,22	4226,55
463,31	4273,39
463,41	4109,47
463,50	4134,84
463,59	4351,44
463,69	4146,55
463,78	4326,07
463,87	4400,22
463,97	4462,66
464,06	4244,12
464,15	4351,44
464,25	4195,33
464,34	4372,90
464,43	4365,10
464,53	4474,37
464,62	4529,01
464,71	4388,51
464,81	4542,67
464,90	4484,13
464,99	4452,91
465,08	4503,64
465,18	4421,69
465,27	4456,81
465,36	4579,74
465,46	4466,57
465,55	4421,69
465,64	4376,81
465,74	4542,67
465,83	4583,64
465,92	4452,91
466,02	4552,42
466,11	4575,84
466,20	4468,52
466,30	4585,60
466,39	4622,67
466,48	4581,69
466,57	4644,14
466,67	4587,55
466,76	4665,60
466,85	4616,82
466,95	4800,24
467,04	4690,97
467,13	4595,35
467,23	4774,87
467,32	4739,75
467,41	4628,53
467,51	4886,10
467,60	4716,33
467,69	4774,87
467,78	4741,70
467,88	4948,54
467,97	4679,26
468,06	5085,13
468,16	4923,17
468,25	4813,90
468,34	4769,02
468,43	4923,17
468,53	4880,25
468,62	4817,80
468,71	4927,08
468,81	4948,54
468,90	4927,08
468,99	4862,68
469,08	4878,29
469,18	4968,05
469,27	4917,32
469,36	4913,42
469,46	4917,32
469,55	5065,62
469,64	5024,64
469,73	4878,29
469,83	5020,74
469,92	5053,91
470,01	4866,59
470,11	4977,81
470,20	4940,74
470,29	4968,05
470,38	4958,30
470,48	5032,45
470,57	4958,30
470,66	5046,11
470,75	4927,08
470,85	5085,13
470,94	4938,78
471,03	4913,42
471,13	5009,03
471,22	4995,37
471,31	5016,84
471,40	5005,13
471,50	4973,91
471,59	5048,06
471,68	5022,69
471,77	5094,89
471,87	4921,22
471,96	5007,08
472,05	4872,44
472,14	4981,71
472,24	4895,86
472,33	4899,76
472,42	5083,18
472,51	5057,82
472,61	4932,93
472,70	4878,29
472,79	4872,44
472,88	4878,29
472,98	4850,98
473,07	4901,71
473,16	5007,08
473,25	4940,74
473,35	4991,47
473,44	4973,91
473,53	4913,42
473,62	4946,59
473,72	4948,54
473,81	4958,30
473,90	4929,03
473,99	4876,34
474,09	4997,32
474,18	4956,35
474,27	4971,96
474,36	4989,52
474,46	4767,07
474,55	4921,22
474,64	4870,49
474,73	4850,98
474,82	4913,42
474,92	4790,48
475,01	4942,69
475,10	4843,17
475,19	4716,33
475,29	4903,66
475,38	4856,83
475,47	4932,93
475,56	4685,11
475,66	4772,92
475,75	4788,53
475,84	4792,44
475,93	4843,17
476,02	4753,41
476,12	4642,18
476,21	4763,17
476,30	4745,60
476,39	4689,02
476,49	4636,33
476,58	4724,14
476,67	4819,75
476,76	4648,04
476,85	4798,29
476,95	4690,97
477,04	4854,88
477,13	4790,48
477,22	4692,92
477,31	4595,35
477,41	4620,72
477,50	4687,06
477,59	4579,74
477,68	4690,97
477,77	4677,31
477,87	4663,65
477,96	4696,82
478,05	4786,58
478,14	4698,77
478,23	4612,91
478,33	4634,38
478,42	4751,46
478,51	4632,43
478,60	4585,60
478,69	4530,96
478,79	4575,84
478,88	4607,06
478,97	4404,12
479,06	4560,23
479,15	4681,21
479,25	4445,10
479,34	4550,47
479,43	4527,06
479,52	4503,64
479,61	4626,57
479,71	4439,25
479,80	4472,42
479,89	4577,79
479,98	4542,67
480,07	4431,44
480,17	4450,96
480,26	4433,39
480,35	4560,23
480,44	4495,84
480,53	4458,76
480,62	4390,46
480,72	4406,08
480,81	4488,03
480,90	4558,28
480,99	4605,11
481,08	4423,64
481,17	4466,57
481,27	4386,56
481,36	4515,35
481,45	4441,20
481,54	4349,49
481,63	4363,15
481,73	4370,95
481,82	4470,47
481,91	4382,66
482,00	4449,00
482,09	4495,84
482,18	4324,12
482,27	4220,70
482,37	4232,41
482,46	4429,49
482,55	4351,44
482,64	4472,42
482,73	4248,02
482,82	4304,61
482,92	4271,43
483,01	4388,51
483,10	4277,29
483,19	4328,02
483,28	4337,78
483,37	4265,58
483,47	4257,77
483,56	4296,80
483,65	4302,66
483,74	4259,73
483,83	4232,41
483,92	4279,24
484,01	4290,95
484,11	4316,31
484,20	4318,27
484,29	4316,31
484,38	4242,16
484,47	4279,24
484,56	4304,61
484,65	4257,77
484,75	4331,92
484,84	4267,53
484,93	4273,39
485,02	4244,12
485,11	4177,77
485,20	4324,12
485,29	4232,41
485,39	4326,07
485,48	4259,73
485,57	4226,55
485,66	4277,29
485,75	4156,31
485,84	4222,65
485,93	4259,73
486,02	4197,28
486,12	4125,09
486,21	4220,70
486,30	4191,43
486,39	4076,30
486,48	4150,45
486,57	4099,72
486,66	4142,65
486,75	4156,31
486,85	4195,33
486,94	4142,65
487,03	4027,52
487,12	4021,67
487,21	4169,97
487,30	4115,33
487,39	4290,95
487,48	4136,79
487,58	4175,82
487,67	4140,70
487,76	4015,81
487,85	4177,77
487,94	4050,94
488,03	4140,70
488,12	4169,97
488,21	4134,84
488,30	4207,04
488,40	4136,79
488,49	4228,51
488,58	4109,47
488,67	4006,05
488,76	4070,45
488,85	4207,04
488,94	4158,26
489,03	4068,50
489,12	4121,18
489,21	4021,67
489,31	4031,42
489,40	4060,69
489,49	4062,64
489,58	4039,23
489,67	4047,03
489,76	4123,13
489,85	3961,17
489,94	4107,52
490,03	4103,62
490,12	3978,74
490,21	3988,49
490,31	4068,50
490,40	4023,62
490,49	4009,96
490,58	4013,86
490,67	3961,17
490,76	4070,45
490,85	4068,50
490,94	3928,00
491,03	4035,32
491,12	4017,76
